locus_tag	ftype	length_bp	gene	EC_number	COG	product
IIFJEAJK_01577	CDS	345				hypothetical protein
IIFJEAJK_01578	CDS	612				hypothetical protein
IIFJEAJK_01579	CDS	210				hypothetical protein
IIFJEAJK_01580	CDS	564				hypothetical protein
IIFJEAJK_01581	CDS	1155				hypothetical protein
IIFJEAJK_01582	CDS	1233				hypothetical protein
IIFJEAJK_01583	CDS	1209	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
IIFJEAJK_01584	CDS	1269			COG1680	putative protein
IIFJEAJK_01585	CDS	288				hypothetical protein
IIFJEAJK_01586	CDS	1302				hypothetical protein
IIFJEAJK_01587	CDS	327			COG0640	HTH-type transcriptional regulator
IIFJEAJK_01588	CDS	504				hypothetical protein
IIFJEAJK_01589	CDS	771	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IIFJEAJK_01590	CDS	855	dhaA_2	3.8.1.5		Haloalkane dehalogenase
IIFJEAJK_01591	CDS	600				Potassium channel
IIFJEAJK_01592	CDS	696				hypothetical protein
IIFJEAJK_01593	CDS	636				hypothetical protein
IIFJEAJK_01594	CDS	687	dehH2_1	3.8.1.3		Haloacetate dehalogenase H-2
IIFJEAJK_01595	CDS	348				hypothetical protein
IIFJEAJK_01596	CDS	2049	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
IIFJEAJK_01597	CDS	1494				hypothetical protein
IIFJEAJK_01598	CDS	279				hypothetical protein
IIFJEAJK_01599	CDS	2877				hypothetical protein
IIFJEAJK_01600	CDS	999	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
IIFJEAJK_01601	CDS	1680	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
IIFJEAJK_01602	CDS	192				hypothetical protein
IIFJEAJK_01603	misc_RNA	139				BjrC1505
IIFJEAJK_01604	CDS	513				hypothetical protein
IIFJEAJK_01605	CDS	1515	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
IIFJEAJK_01606	CDS	627	paiB_1		COG2808	Protease synthase and sporulation protein PAI 2
IIFJEAJK_01607	CDS	618	rhtB_4		COG1280	Homoserine/homoserine lactone efflux protein
IIFJEAJK_01608	CDS	2604	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
IIFJEAJK_01609	CDS	555				hypothetical protein
IIFJEAJK_01610	CDS	945	cynR_2			HTH-type transcriptional regulator CynR
IIFJEAJK_01611	CDS	573				hypothetical protein
IIFJEAJK_01612	CDS	228	rpmE		COG0254	50S ribosomal protein L31
IIFJEAJK_01613	CDS	1857	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
IIFJEAJK_01614	CDS	393				hypothetical protein
IIFJEAJK_01615	CDS	1491	dag	3.5.1.82		N-acyl-D-glutamate deacylase
IIFJEAJK_01616	CDS	984				hypothetical protein
IIFJEAJK_01617	misc_RNA	197				Cobalamin
IIFJEAJK_01618	CDS	2271	fiu_1		COG4774	Catecholate siderophore receptor Fiu
IIFJEAJK_01619	CDS	1500				hypothetical protein
IIFJEAJK_01620	CDS	537				hypothetical protein
IIFJEAJK_01621	CDS	2388	xpsD		COG1450	Type II secretion system protein D
IIFJEAJK_01622	CDS	1677	xpsE		COG2804	Type II secretion system protein E
IIFJEAJK_01623	CDS	1212	epsF		COG1459	Type II secretion system protein F
IIFJEAJK_01624	CDS	519				hypothetical protein
IIFJEAJK_01625	CDS	465				hypothetical protein
IIFJEAJK_01626	CDS	411				hypothetical protein
IIFJEAJK_01627	CDS	708				hypothetical protein
IIFJEAJK_01628	CDS	915				hypothetical protein
IIFJEAJK_01629	CDS	1068				hypothetical protein
IIFJEAJK_01630	CDS	564				hypothetical protein
IIFJEAJK_01631	CDS	645				hypothetical protein
IIFJEAJK_01632	CDS	492				hypothetical protein
IIFJEAJK_01633	CDS	786				hypothetical protein
IIFJEAJK_01634	CDS	1377				hypothetical protein
IIFJEAJK_01635	CDS	2058				hypothetical protein
IIFJEAJK_01636	CDS	687				hypothetical protein
IIFJEAJK_01637	CDS	1431				hypothetical protein
IIFJEAJK_01638	CDS	1770				hypothetical protein
IIFJEAJK_01639	CDS	4548				hypothetical protein
IIFJEAJK_01640	CDS	639				hypothetical protein
IIFJEAJK_01641	CDS	864	ycf3			Photosystem I assembly protein Ycf3
IIFJEAJK_01642	CDS	867	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
IIFJEAJK_01643	CDS	207	aaeX			Protein AaeX
IIFJEAJK_01644	CDS	2052	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
IIFJEAJK_01645	CDS	486	slyA_2			Transcriptional regulator SlyA
IIFJEAJK_01646	CDS	195				hypothetical protein
IIFJEAJK_01647	CDS	228				hypothetical protein
IIFJEAJK_01648	CDS	156				hypothetical protein
IIFJEAJK_01649	CDS	213				hypothetical protein
IIFJEAJK_01650	CDS	558				hypothetical protein
IIFJEAJK_01651	CDS	1755	clcB_3			Voltage-gated ClC-type chloride channel ClcB
IIFJEAJK_01652	CDS	972				hypothetical protein
IIFJEAJK_01653	CDS	1788		1.18.1.2		Ferredoxin--NADP reductase
IIFJEAJK_01654	CDS	1086				hypothetical protein
IIFJEAJK_01655	CDS	882	fadD3_1	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
IIFJEAJK_01656	CDS	675	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
IIFJEAJK_01657	CDS	1191				hypothetical protein
IIFJEAJK_01658	CDS	972				hypothetical protein
IIFJEAJK_01659	CDS	888	hdfR_3			HTH-type transcriptional regulator HdfR
IIFJEAJK_01660	CDS	1482				hypothetical protein
IIFJEAJK_01661	CDS	669	alkA_2	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase
IIFJEAJK_01662	CDS	870	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
IIFJEAJK_01663	CDS	1365	rpfC	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
IIFJEAJK_01664	CDS	945				hypothetical protein
IIFJEAJK_01665	CDS	195				hypothetical protein
IIFJEAJK_01666	CDS	573		2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
IIFJEAJK_01667	CDS	750	etfB			Electron transfer flavoprotein subunit beta
IIFJEAJK_01668	CDS	951	etfA		COG2025	Electron transfer flavoprotein subunit alpha
IIFJEAJK_01669	CDS	882	hbd_1	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
IIFJEAJK_01670	CDS	126				hypothetical protein
IIFJEAJK_01671	CDS	1212		2.6.1.1		Aspartate aminotransferase
IIFJEAJK_01672	CDS	384				hypothetical protein
IIFJEAJK_01673	CDS	858	oxyR_1			Hydrogen peroxide-inducible genes activator
IIFJEAJK_01674	CDS	189				hypothetical protein
IIFJEAJK_01675	CDS	681	tlpA_1		COG0526	Thiol:disulfide interchange protein TlpA
IIFJEAJK_01676	CDS	1398	argH	4.3.2.1	COG0165	Argininosuccinate lyase
IIFJEAJK_01677	CDS	270				hypothetical protein
IIFJEAJK_01678	CDS	1266	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
IIFJEAJK_01679	CDS	912	mmsB_2	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
IIFJEAJK_01680	CDS	384				hypothetical protein
IIFJEAJK_01681	CDS	705				hypothetical protein
IIFJEAJK_01682	CDS	678				hypothetical protein
IIFJEAJK_01683	CDS	978	corA_1		COG0598	Magnesium transport protein CorA
IIFJEAJK_01684	CDS	222				hypothetical protein
IIFJEAJK_01685	CDS	753	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IIFJEAJK_01686	CDS	642	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
IIFJEAJK_01687	CDS	501				hypothetical protein
IIFJEAJK_01688	CDS	960	cbpA_2		COG2214	Curved DNA-binding protein
IIFJEAJK_01689	CDS	765				hypothetical protein
IIFJEAJK_01690	CDS	489	sigH			ECF RNA polymerase sigma factor SigH
IIFJEAJK_01691	CDS	600	gpgP	3.1.3.85	COG0406	Glucosyl-3-phosphoglycerate phosphatase
IIFJEAJK_01692	CDS	1089	aroC	4.2.3.5	COG0082	Chorismate synthase
IIFJEAJK_01693	CDS	1194				hypothetical protein
IIFJEAJK_01694	CDS	765				hypothetical protein
IIFJEAJK_01695	CDS	306	clpS2		COG2127	ATP-dependent Clp protease adapter protein ClpS 2
IIFJEAJK_01696	CDS	852				hypothetical protein
IIFJEAJK_01697	CDS	834				hypothetical protein
IIFJEAJK_01698	CDS	1242	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
IIFJEAJK_01699	CDS	762	tlyA	2.1.1.226		16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
IIFJEAJK_01700	CDS	564				hypothetical protein
IIFJEAJK_01701	CDS	1929	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
IIFJEAJK_01702	CDS	252	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
IIFJEAJK_01703	CDS	927		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
IIFJEAJK_01704	CDS	1671	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
IIFJEAJK_01705	CDS	762		4.2.1.150	COG1024	Crotonyl-CoA hydratase
IIFJEAJK_01706	CDS	183				hypothetical protein
IIFJEAJK_01707	CDS	642	yagT_1		COG2080	Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit
IIFJEAJK_01708	CDS	951	yagS	1.17.1.4	COG1319	Putative xanthine dehydrogenase YagS FAD-binding subunit
IIFJEAJK_01709	CDS	2208	yagR_1	1.17.1.4	COG1529	Putative xanthine dehydrogenase YagR molybdenum-binding subunit
IIFJEAJK_01710	CDS	729	menH_6	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
IIFJEAJK_01711	CDS	564				hypothetical protein
IIFJEAJK_01712	CDS	693				hypothetical protein
IIFJEAJK_01713	CDS	1071				hypothetical protein
IIFJEAJK_01714	CDS	405				hypothetical protein
IIFJEAJK_01715	CDS	993				hypothetical protein
IIFJEAJK_01716	CDS	210	cspA_2		COG1278	Cold shock protein CspA
IIFJEAJK_01717	CDS	261				hypothetical protein
IIFJEAJK_01718	CDS	243				hypothetical protein
IIFJEAJK_01719	CDS	234				hypothetical protein
IIFJEAJK_01720	CDS	1779	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
IIFJEAJK_01721	tRNA	75				tRNA-Gln(ttg)
IIFJEAJK_01722	CDS	1323				hypothetical protein
IIFJEAJK_01723	CDS	201				hypothetical protein
IIFJEAJK_01724	CDS	399				hypothetical protein
IIFJEAJK_01725	CDS	201				hypothetical protein
IIFJEAJK_01726	CDS	201				hypothetical protein
IIFJEAJK_01727	CDS	735				hypothetical protein
IIFJEAJK_01728	CDS	1119	luxA_1	1.14.14.3		Alkanal monooxygenase alpha chain
IIFJEAJK_01729	CDS	201				hypothetical protein
IIFJEAJK_01730	CDS	1089				hypothetical protein
IIFJEAJK_01731	CDS	1098	tdh_3	1.1.1.103		L-threonine 3-dehydrogenase
IIFJEAJK_01732	CDS	1119	per_1	2.6.1.102	COG0399	GDP-perosamine synthase
IIFJEAJK_01733	CDS	495	ndk_1	2.7.4.6	COG0105	Nucleoside diphosphate kinase
IIFJEAJK_01734	CDS	861				hypothetical protein
IIFJEAJK_01735	CDS	666				hypothetical protein
IIFJEAJK_01736	CDS	342				hypothetical protein
IIFJEAJK_01737	CDS	291				hypothetical protein
IIFJEAJK_01738	CDS	168				hypothetical protein
IIFJEAJK_01739	CDS	1518				hypothetical protein
IIFJEAJK_01740	CDS	348				hypothetical protein
IIFJEAJK_01741	CDS	1092				hypothetical protein
IIFJEAJK_01742	CDS	744				hypothetical protein
IIFJEAJK_01743	CDS	594				hypothetical protein
IIFJEAJK_01744	CDS	939				hypothetical protein
IIFJEAJK_01745	CDS	330				hypothetical protein
IIFJEAJK_01746	CDS	1401				hypothetical protein
IIFJEAJK_01747	CDS	252				hypothetical protein
IIFJEAJK_01748	CDS	1863	ltrA_1		COG3344	Group II intron-encoded protein LtrA
IIFJEAJK_01749	CDS	813				hypothetical protein
IIFJEAJK_01750	CDS	963	traC_1	2.7.7.-		DNA primase TraC
IIFJEAJK_01751	CDS	2118				hypothetical protein
IIFJEAJK_01752	CDS	3081				hypothetical protein
IIFJEAJK_01753	CDS	1098				hypothetical protein
IIFJEAJK_01754	CDS	1062				hypothetical protein
IIFJEAJK_01755	CDS	924				hypothetical protein
IIFJEAJK_01756	CDS	444				hypothetical protein
IIFJEAJK_01757	CDS	321				hypothetical protein
IIFJEAJK_01758	CDS	372				hypothetical protein
IIFJEAJK_01759	CDS	342				hypothetical protein
IIFJEAJK_01760	CDS	393				hypothetical protein
IIFJEAJK_01761	CDS	1434				hypothetical protein
IIFJEAJK_01762	CDS	1602				hypothetical protein
IIFJEAJK_01763	CDS	183				hypothetical protein
IIFJEAJK_01764	CDS	147				hypothetical protein
IIFJEAJK_01765	CDS	273				hypothetical protein
IIFJEAJK_01766	CDS	195				hypothetical protein
IIFJEAJK_01767	CDS	498				hypothetical protein
IIFJEAJK_01768	CDS	282				hypothetical protein
IIFJEAJK_01769	CDS	792				hypothetical protein
IIFJEAJK_01770	CDS	255				hypothetical protein
IIFJEAJK_01771	CDS	159				hypothetical protein
IIFJEAJK_01772	CDS	498				hypothetical protein
IIFJEAJK_01773	CDS	807				hypothetical protein
IIFJEAJK_01774	CDS	2121				hypothetical protein
IIFJEAJK_01775	CDS	276				hypothetical protein
IIFJEAJK_01776	CDS	792				hypothetical protein
IIFJEAJK_01777	CDS	717				hypothetical protein
IIFJEAJK_01778	CDS	789	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
IIFJEAJK_01779	CDS	1017				hypothetical protein
IIFJEAJK_01780	CDS	1689	rbsA_1	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
IIFJEAJK_01781	CDS	996	rbsC_1		COG1172	Ribose import permease protein RbsC
IIFJEAJK_01782	CDS	972	rbsC_2		COG1172	Ribose import permease protein RbsC
IIFJEAJK_01783	CDS	1575	pchA	1.2.1.96		4-hydroxybenzaldehyde dehydrogenase (NADP(+))
IIFJEAJK_01784	CDS	246				hypothetical protein
IIFJEAJK_01785	CDS	291				hypothetical protein
IIFJEAJK_01786	CDS	201	rpmI_1		COG0291	50S ribosomal protein L35
IIFJEAJK_01787	CDS	1104				hypothetical protein
IIFJEAJK_01788	CDS	702				hypothetical protein
IIFJEAJK_01789	CDS	387				hypothetical protein
IIFJEAJK_01790	CDS	288				hypothetical protein
IIFJEAJK_01791	CDS	645	exaE			Transcriptional activator protein ExaE
IIFJEAJK_01792	CDS	1347				hypothetical protein
IIFJEAJK_01793	CDS	336				hypothetical protein
IIFJEAJK_01794	CDS	207				hypothetical protein
IIFJEAJK_01795	CDS	114				hypothetical protein
IIFJEAJK_01796	CDS	345	lig_1	6.5.1.1		DNA ligase
IIFJEAJK_01797	CDS	249				hypothetical protein
IIFJEAJK_01798	CDS	216				hypothetical protein
IIFJEAJK_01799	CDS	189				hypothetical protein
IIFJEAJK_01800	CDS	729	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
IIFJEAJK_01801	CDS	255				hypothetical protein
IIFJEAJK_01802	CDS	1143				hypothetical protein
IIFJEAJK_01803	CDS	621				hypothetical protein
IIFJEAJK_01804	CDS	381				hypothetical protein
IIFJEAJK_01805	CDS	759	hpaB	1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
IIFJEAJK_01806	CDS	606				hypothetical protein
IIFJEAJK_01807	CDS	1035	rhaR_2			HTH-type transcriptional activator RhaR
IIFJEAJK_01808	CDS	432				hypothetical protein
IIFJEAJK_01809	CDS	1110	yiaV_1		COG1566	Inner membrane protein YiaV
IIFJEAJK_01810	CDS	1446				hypothetical protein
IIFJEAJK_01811	CDS	1431				hypothetical protein
IIFJEAJK_01812	CDS	438				hypothetical protein
IIFJEAJK_01813	CDS	654				hypothetical protein
IIFJEAJK_01814	CDS	747				hypothetical protein
IIFJEAJK_01815	CDS	909				hypothetical protein
IIFJEAJK_01816	CDS	354				hypothetical protein
IIFJEAJK_01817	CDS	720				hypothetical protein
IIFJEAJK_01818	CDS	942				hypothetical protein
IIFJEAJK_01819	CDS	297				hypothetical protein
IIFJEAJK_01820	CDS	816				hypothetical protein
IIFJEAJK_01821	CDS	486				hypothetical protein
IIFJEAJK_01822	CDS	1740	poxB_2	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
IIFJEAJK_01823	CDS	999	rhaS_6			HTH-type transcriptional activator RhaS
IIFJEAJK_01824	CDS	654	yibF_2		COG0625	putative GST-like protein YibF
IIFJEAJK_01825	CDS	906	dmlR_4			HTH-type transcriptional regulator DmlR
IIFJEAJK_01826	CDS	381				hypothetical protein
IIFJEAJK_01827	CDS	1230	hemA_2	2.3.1.37	COG0156	5-aminolevulinate synthase
IIFJEAJK_01828	CDS	234				hypothetical protein
IIFJEAJK_01829	CDS	228				hypothetical protein
IIFJEAJK_01830	CDS	105				hypothetical protein
IIFJEAJK_01831	CDS	456				hypothetical protein
IIFJEAJK_01832	CDS	396				hypothetical protein
IIFJEAJK_01833	CDS	633	cyoC_1		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
IIFJEAJK_01834	CDS	1989	cyoB_1	1.10.3.10	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
IIFJEAJK_01835	CDS	876	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
IIFJEAJK_01836	CDS	1032	ctaB_1	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
IIFJEAJK_01837	CDS	1023	lcdH_1	1.1.1.108		L-carnitine dehydrogenase
IIFJEAJK_01838	CDS	924				hypothetical protein
IIFJEAJK_01839	CDS	783	paaG_2	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
IIFJEAJK_01840	CDS	1242	fldA_1	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
IIFJEAJK_01841	CDS	840	crt_3	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
IIFJEAJK_01842	CDS	1215	acrC_2	1.3.1.95		Acryloyl-CoA reductase (NADH)
IIFJEAJK_01843	CDS	951	rhaS_7			HTH-type transcriptional activator RhaS
IIFJEAJK_01844	CDS	486				hypothetical protein
IIFJEAJK_01845	CDS	327				hypothetical protein
IIFJEAJK_01846	CDS	189				hypothetical protein
IIFJEAJK_01847	CDS	897	dmlR_5			HTH-type transcriptional regulator DmlR
IIFJEAJK_01848	CDS	141				hypothetical protein
IIFJEAJK_01849	CDS	222				hypothetical protein
IIFJEAJK_01850	CDS	2055	aaeB_2		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
IIFJEAJK_01851	CDS	210				hypothetical protein
IIFJEAJK_01852	CDS	438				hypothetical protein
IIFJEAJK_01853	CDS	984	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
IIFJEAJK_01854	CDS	249				hypothetical protein
IIFJEAJK_01855	CDS	399	paiB_2		COG2808	Protease synthase and sporulation protein PAI 2
IIFJEAJK_01856	CDS	147				hypothetical protein
IIFJEAJK_01857	CDS	357				hypothetical protein
IIFJEAJK_01858	CDS	2256	mdtB_1			Multidrug resistance protein MdtB
IIFJEAJK_01859	CDS	708	mdtB_2		COG0841	Multidrug resistance protein MdtB
IIFJEAJK_01860	CDS	1206	mdtA_3			Multidrug resistance protein MdtA
IIFJEAJK_01861	CDS	579				hypothetical protein
IIFJEAJK_01862	CDS	891	leuO_1			HTH-type transcriptional regulator LeuO
IIFJEAJK_01863	CDS	3147	swrC		COG0841	Swarming motility protein SwrC
IIFJEAJK_01864	CDS	1077	mdtA_4			Multidrug resistance protein MdtA
IIFJEAJK_01865	CDS	1125	mdtE			Multidrug resistance protein MdtE
IIFJEAJK_01866	CDS	873				hypothetical protein
IIFJEAJK_01867	CDS	654				hypothetical protein
IIFJEAJK_01868	CDS	651				hypothetical protein
IIFJEAJK_01869	CDS	438				hypothetical protein
IIFJEAJK_01870	CDS	252				hypothetical protein
IIFJEAJK_01871	CDS	204				hypothetical protein
IIFJEAJK_01872	CDS	156				hypothetical protein
IIFJEAJK_01873	CDS	708				hypothetical protein
IIFJEAJK_01874	CDS	603				hypothetical protein
IIFJEAJK_01875	CDS	1173				hypothetical protein
IIFJEAJK_01876	CDS	792	adc_2	4.1.1.4	COG4689	putative acetoacetate decarboxylase
IIFJEAJK_01877	CDS	789	bdhA_1	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
IIFJEAJK_01878	CDS	249				hypothetical protein
IIFJEAJK_01879	CDS	150				hypothetical protein
IIFJEAJK_01880	CDS	342				hypothetical protein
IIFJEAJK_01881	CDS	1617	dhaK_2	2.7.1.29		Dihydroxyacetone kinase
IIFJEAJK_01882	CDS	1167				hypothetical protein
IIFJEAJK_01883	CDS	816	ribX_1			Riboflavin transport system permease protein RibX
IIFJEAJK_01884	CDS	798	cmpD_3	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
IIFJEAJK_01885	CDS	1050	metXS	2.3.1.46		Homoserine O-succinyltransferase
IIFJEAJK_01886	CDS	513				hypothetical protein
IIFJEAJK_01887	CDS	912				hypothetical protein
IIFJEAJK_01888	CDS	684				hypothetical protein
IIFJEAJK_01889	CDS	315				hypothetical protein
IIFJEAJK_01890	CDS	639				hypothetical protein
IIFJEAJK_01891	CDS	942	rbsC_3		COG1172	Ribose import permease protein RbsC
IIFJEAJK_01892	CDS	1503	mglA_1	3.6.3.17	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
IIFJEAJK_01893	CDS	576				hypothetical protein
IIFJEAJK_01894	CDS	498				hypothetical protein
IIFJEAJK_01895	CDS	666				hypothetical protein
IIFJEAJK_01896	CDS	1092				hypothetical protein
IIFJEAJK_01897	CDS	1341				hypothetical protein
IIFJEAJK_01898	CDS	1227				hypothetical protein
IIFJEAJK_01899	CDS	591				hypothetical protein
IIFJEAJK_01900	CDS	327				hypothetical protein
IIFJEAJK_01901	CDS	222				hypothetical protein
IIFJEAJK_01902	CDS	1197				hypothetical protein
IIFJEAJK_01903	CDS	300				hypothetical protein
IIFJEAJK_01904	CDS	480				hypothetical protein
IIFJEAJK_01905	CDS	897	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
IIFJEAJK_01906	CDS	1215				hypothetical protein
IIFJEAJK_01907	CDS	948				hypothetical protein
IIFJEAJK_01908	CDS	2109				hypothetical protein
IIFJEAJK_01909	CDS	414				hypothetical protein
IIFJEAJK_01910	CDS	807	ucpA	1.-.-.-		Oxidoreductase UcpA
IIFJEAJK_01911	CDS	228				hypothetical protein
IIFJEAJK_01912	CDS	1629	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
IIFJEAJK_01913	CDS	741				hypothetical protein
IIFJEAJK_01914	tRNA	75				tRNA-Asp(atc)
IIFJEAJK_01915	CDS	273				hypothetical protein
IIFJEAJK_01916	CDS	699				hypothetical protein
IIFJEAJK_01917	CDS	975	ispH_2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
IIFJEAJK_01918	CDS	981	thrB_1	2.7.1.39	COG2334	Homoserine kinase
IIFJEAJK_01919	CDS	453	rnhA	3.1.26.4	COG0328	Ribonuclease HI
IIFJEAJK_01920	CDS	486	garA	1.11.1.17		Glutathione amide-dependent peroxidase
IIFJEAJK_01921	CDS	558				hypothetical protein
IIFJEAJK_01922	CDS	1683	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IIFJEAJK_01923	CDS	1449				hypothetical protein
IIFJEAJK_01924	CDS	1779	ndvA	3.6.3.42		Beta-(1-->2)glucan export ATP-binding/permease protein NdvA
IIFJEAJK_01925	CDS	1056				hypothetical protein
IIFJEAJK_01926	CDS	435				hypothetical protein
IIFJEAJK_01927	CDS	396	hisE_2	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
IIFJEAJK_01928	CDS	582				hypothetical protein
IIFJEAJK_01929	CDS	972				hypothetical protein
IIFJEAJK_01930	CDS	774				hypothetical protein
IIFJEAJK_01931	CDS	2127	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
IIFJEAJK_01932	CDS	1563	menE_3	6.2.1.26		2-succinylbenzoate--CoA ligase
IIFJEAJK_01933	CDS	996				hypothetical protein
IIFJEAJK_01934	CDS	243				hypothetical protein
IIFJEAJK_01935	CDS	726				hypothetical protein
IIFJEAJK_01936	CDS	231				hypothetical protein
IIFJEAJK_01937	CDS	252				hypothetical protein
IIFJEAJK_01938	CDS	912			COG3324	Putative glyoxylase CFP32
IIFJEAJK_01939	CDS	2247				hypothetical protein
IIFJEAJK_01940	CDS	1458				hypothetical protein
IIFJEAJK_01941	CDS	195				hypothetical protein
IIFJEAJK_01942	CDS	1617	lcfB_4	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IIFJEAJK_01943	CDS	579				hypothetical protein
IIFJEAJK_01944	CDS	1458				hypothetical protein
IIFJEAJK_01945	CDS	1170	hipO_3	3.5.1.32	COG1473	Hippurate hydrolase
IIFJEAJK_01946	CDS	1398	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
IIFJEAJK_01947	CDS	1074				putative HTH-type transcriptional regulator
IIFJEAJK_01948	CDS	1200	fldA_2	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
IIFJEAJK_01949	CDS	975	lcdH_2	1.1.1.108	COG1250	L-carnitine dehydrogenase
IIFJEAJK_01950	CDS	759	adc_3	4.1.1.4		Acetoacetate decarboxylase
IIFJEAJK_01951	CDS	1023				putative HTH-type transcriptional regulator
IIFJEAJK_01952	CDS	1083				putative HTH-type transcriptional regulator
IIFJEAJK_01953	CDS	810				hypothetical protein
IIFJEAJK_01954	CDS	441				hypothetical protein
IIFJEAJK_01955	CDS	768	gno_2	1.1.1.-		Gluconate 5-dehydrogenase
IIFJEAJK_01956	CDS	1710	fadD_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
