locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGAJGLNG_01443	CDS	798	purC_1	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
EGAJGLNG_01444	CDS	324				hypothetical protein
EGAJGLNG_01445	CDS	945	hdfR_2			HTH-type transcriptional regulator HdfR
EGAJGLNG_01446	CDS	828	prpB	4.1.3.30		2-methylisocitrate lyase
EGAJGLNG_01447	CDS	765				hypothetical protein
EGAJGLNG_01448	CDS	1431	purB	4.3.2.2		Adenylosuccinate lyase
EGAJGLNG_01449	CDS	489	cynS	4.2.1.104		Cyanate hydratase
EGAJGLNG_01450	CDS	912	cmpD_2	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
EGAJGLNG_01451	CDS	840	cmpB_1			Bicarbonate transport system permease protein CmpB
EGAJGLNG_01452	CDS	1404				hypothetical protein
EGAJGLNG_01453	CDS	879	rhdA	2.8.1.1	COG2897	Thiosulfate sulfurtransferase
EGAJGLNG_01454	CDS	1152				hypothetical protein
EGAJGLNG_01455	CDS	543				hypothetical protein
EGAJGLNG_01456	CDS	699				hypothetical protein
EGAJGLNG_01457	CDS	1218				hypothetical protein
EGAJGLNG_01458	CDS	729	rbtD	1.1.1.56		Ribitol 2-dehydrogenase
EGAJGLNG_01459	CDS	1239				hypothetical protein
EGAJGLNG_01460	CDS	444				hypothetical protein
EGAJGLNG_01461	CDS	693				hypothetical protein
EGAJGLNG_01462	CDS	237				hypothetical protein
EGAJGLNG_01463	CDS	846	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
EGAJGLNG_01464	CDS	1200				hypothetical protein
EGAJGLNG_01465	CDS	1728	menH_4	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
EGAJGLNG_01466	CDS	1215	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
EGAJGLNG_01467	CDS	507				hypothetical protein
EGAJGLNG_01468	CDS	1248				hypothetical protein
EGAJGLNG_01469	CDS	666				hypothetical protein
EGAJGLNG_01470	CDS	1440				hypothetical protein
EGAJGLNG_01471	CDS	411				hypothetical protein
EGAJGLNG_01472	CDS	807				hypothetical protein
EGAJGLNG_01473	CDS	849				hypothetical protein
EGAJGLNG_01474	CDS	870	sadH_1	1.-.-.-		Putative oxidoreductase SadH
EGAJGLNG_01475	CDS	405				hypothetical protein
EGAJGLNG_01476	CDS	612	rhtB_3		COG1280	Homoserine/homoserine lactone efflux protein
EGAJGLNG_01477	CDS	1206				hypothetical protein
EGAJGLNG_01478	CDS	621				hypothetical protein
EGAJGLNG_01479	CDS	489				hypothetical protein
EGAJGLNG_01480	CDS	567				hypothetical protein
EGAJGLNG_01481	CDS	363				hypothetical protein
EGAJGLNG_01482	CDS	813				hypothetical protein
EGAJGLNG_01483	CDS	1020				hypothetical protein
EGAJGLNG_01484	CDS	144				hypothetical protein
EGAJGLNG_01485	CDS	408				hypothetical protein
EGAJGLNG_01486	CDS	897	rpoH_1		COG0568	RNA polymerase sigma factor RpoH
EGAJGLNG_01487	CDS	1026	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
EGAJGLNG_01488	CDS	336				hypothetical protein
EGAJGLNG_01489	CDS	648				hypothetical protein
EGAJGLNG_01490	CDS	1731	qedA_2	1.1.2.8		Quinoprotein alcohol dehydrogenase (cytochrome c)
EGAJGLNG_01491	CDS	273				hypothetical protein
EGAJGLNG_01492	CDS	2316		1.2.5.2		Membrane-bound aldehyde dehydrogenase [pyrroloquinoline-quinone]
EGAJGLNG_01493	CDS	453	iorA_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
EGAJGLNG_01494	tRNA	75				tRNA-Glu(ctc)
EGAJGLNG_01495	CDS	2784				hypothetical protein
EGAJGLNG_01496	CDS	396				hypothetical protein
EGAJGLNG_01497	CDS	1164		1.8.98.-	COG0641	Anaerobic sulfatase-maturating enzyme
EGAJGLNG_01498	CDS	1263	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
EGAJGLNG_01499	CDS	2310				hypothetical protein
EGAJGLNG_01500	CDS	1119				hypothetical protein
EGAJGLNG_01501	CDS	414				hypothetical protein
EGAJGLNG_01502	CDS	243				hypothetical protein
EGAJGLNG_01503	CDS	192				hypothetical protein
EGAJGLNG_01504	CDS	585				hypothetical protein
EGAJGLNG_01505	CDS	231				hypothetical protein
EGAJGLNG_01506	CDS	924	ligD_3		COG1793	Multifunctional non-homologous end joining protein LigD
EGAJGLNG_01507	CDS	90				hypothetical protein
EGAJGLNG_01508	CDS	267				hypothetical protein
EGAJGLNG_01509	CDS	660				hypothetical protein
EGAJGLNG_01510	CDS	2322	dmsA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
EGAJGLNG_01511	CDS	1044	menH_5	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
EGAJGLNG_01512	CDS	876	yddE	5.1.-.-	COG0384	putative isomerase YddE
EGAJGLNG_01513	CDS	507			COG1733	putative HTH-type transcriptional regulator
EGAJGLNG_01514	CDS	639	nsaD_3	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
EGAJGLNG_01515	CDS	1545	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
EGAJGLNG_01516	CDS	738				hypothetical protein
EGAJGLNG_01517	CDS	1182		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
EGAJGLNG_01518	CDS	1131	carC_2	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
EGAJGLNG_01519	CDS	1188	fadA_3	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
EGAJGLNG_01520	CDS	1011		1.13.12.16	COG2070	Nitronate monooxygenase
EGAJGLNG_01521	CDS	774	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
EGAJGLNG_01522	CDS	1161	tfdF_2	1.3.1.32		Maleylacetate reductase
EGAJGLNG_01523	CDS	807				hypothetical protein
EGAJGLNG_01524	CDS	702		1.1.1.390		Sulfoquinovose 1-dehydrogenase
EGAJGLNG_01525	tRNA	95				tRNA-Gln(ttg)
EGAJGLNG_01526	CDS	1557				hypothetical protein
EGAJGLNG_01527	CDS	1302	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EGAJGLNG_01528	CDS	2109				hypothetical protein
EGAJGLNG_01529	CDS	1347				hypothetical protein
EGAJGLNG_01530	CDS	1221				hypothetical protein
EGAJGLNG_01531	CDS	1131				hypothetical protein
EGAJGLNG_01532	CDS	993	wecG_1	2.4.1.180		UDP-N-acetyl-D-mannosaminuronic acid transferase
EGAJGLNG_01533	CDS	1290				hypothetical protein
EGAJGLNG_01534	CDS	1026				hypothetical protein
EGAJGLNG_01535	CDS	1212	atzC_1	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
EGAJGLNG_01536	CDS	1290	proP_2			Proline/betaine transporter
EGAJGLNG_01537	CDS	192				hypothetical protein
EGAJGLNG_01538	CDS	816	lin_1	3.4.-.-		Linocin-M18
EGAJGLNG_01539	CDS	1152				hypothetical protein
EGAJGLNG_01540	CDS	255				hypothetical protein
EGAJGLNG_01541	CDS	2613	clpB_1			Chaperone protein ClpB
EGAJGLNG_01542	CDS	1413				hypothetical protein
EGAJGLNG_01543	CDS	183				hypothetical protein
EGAJGLNG_01544	CDS	903	cbpA_1		COG2214	Curved DNA-binding protein
EGAJGLNG_01545	CDS	276				hypothetical protein
EGAJGLNG_01546	CDS	225				hypothetical protein
EGAJGLNG_01547	CDS	234				hypothetical protein
EGAJGLNG_01548	CDS	1722	ybaL		COG1226	Putative cation/proton antiporter YbaL
EGAJGLNG_01549	CDS	666	yieH_1	3.1.3.-	COG0637	6-phosphogluconate phosphatase
EGAJGLNG_01550	CDS	954	lsrR_2		COG2390	Transcriptional regulator LsrR
EGAJGLNG_01551	CDS	1314				hypothetical protein
EGAJGLNG_01552	CDS	873	sugA_4		COG1175	Trehalose transport system permease protein SugA
EGAJGLNG_01553	CDS	831	sugB_2		COG0395	Trehalose transport system permease protein SugB
EGAJGLNG_01554	CDS	1008	malK_2	3.6.3.19	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
EGAJGLNG_01555	CDS	774	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
EGAJGLNG_01556	CDS	1653	araB	2.7.1.16	COG1069	Ribulokinase
EGAJGLNG_01557	CDS	939	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
EGAJGLNG_01558	CDS	1710	qbdA	1.1.9.1		Quinohemoprotein alcohol dehydrogenase ADH IIB
EGAJGLNG_01559	CDS	567	cycA_2		COG2863	Cytochrome c4
EGAJGLNG_01560	CDS	915				hypothetical protein
EGAJGLNG_01561	CDS	1422	aam_2	3.5.1.13	COG0154	Acylamidase
EGAJGLNG_01562	CDS	900	blaP	3.5.2.6		Beta-lactamase
EGAJGLNG_01563	CDS	963	ampR			HTH-type transcriptional activator AmpR
EGAJGLNG_01564	CDS	969	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
EGAJGLNG_01565	CDS	978	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
EGAJGLNG_01566	CDS	918	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
EGAJGLNG_01567	CDS	957	dppB_3		COG0601	Dipeptide transport system permease protein DppB
EGAJGLNG_01568	CDS	1791				hypothetical protein
EGAJGLNG_01569	CDS	1419	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
EGAJGLNG_01570	CDS	1092	Vejaci_1	5.5.1.25	COG4948	3,6-anhydro-alpha-L-galactonate cycloisomerase
EGAJGLNG_01571	CDS	351				hypothetical protein
EGAJGLNG_01572	CDS	213				hypothetical protein
EGAJGLNG_01573	CDS	372				hypothetical protein
EGAJGLNG_01574	CDS	867	htrA			Putative serine protease HtrA
EGAJGLNG_01575	CDS	1029	rhaS_5			HTH-type transcriptional activator RhaS
EGAJGLNG_01576	CDS	1425	mltF_1	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
EGAJGLNG_01577	CDS	345				hypothetical protein
EGAJGLNG_01578	CDS	612				hypothetical protein
EGAJGLNG_01579	CDS	210				hypothetical protein
EGAJGLNG_01580	CDS	564				hypothetical protein
EGAJGLNG_01581	CDS	1155				hypothetical protein
EGAJGLNG_01582	CDS	1233				hypothetical protein
EGAJGLNG_01583	CDS	1209	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
EGAJGLNG_01584	CDS	1269			COG1680	putative protein
EGAJGLNG_01585	CDS	288				hypothetical protein
EGAJGLNG_01586	CDS	1302				hypothetical protein
EGAJGLNG_01587	CDS	327			COG0640	HTH-type transcriptional regulator
EGAJGLNG_01588	CDS	504				hypothetical protein
EGAJGLNG_01589	CDS	771	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EGAJGLNG_01590	CDS	855	dhaA_2	3.8.1.5		Haloalkane dehalogenase
EGAJGLNG_01591	CDS	600				Potassium channel
EGAJGLNG_01592	CDS	696				hypothetical protein
EGAJGLNG_01593	CDS	636				hypothetical protein
EGAJGLNG_01594	CDS	687	dehH2_1	3.8.1.3		Haloacetate dehalogenase H-2
EGAJGLNG_01595	CDS	348				hypothetical protein
EGAJGLNG_01596	CDS	2049	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
EGAJGLNG_01597	CDS	1494				hypothetical protein
EGAJGLNG_01598	CDS	279				hypothetical protein
EGAJGLNG_01599	CDS	2877				hypothetical protein
EGAJGLNG_01600	CDS	999	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
EGAJGLNG_01601	CDS	1680	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
EGAJGLNG_01602	CDS	192				hypothetical protein
EGAJGLNG_01603	misc_RNA	139				BjrC1505
EGAJGLNG_01604	CDS	513				hypothetical protein
EGAJGLNG_01605	CDS	1515	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
EGAJGLNG_01606	CDS	627	paiB_1		COG2808	Protease synthase and sporulation protein PAI 2
EGAJGLNG_01607	CDS	618	rhtB_4		COG1280	Homoserine/homoserine lactone efflux protein
EGAJGLNG_01608	CDS	2604	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
EGAJGLNG_01609	CDS	555				hypothetical protein
EGAJGLNG_01610	CDS	945	cynR_2			HTH-type transcriptional regulator CynR
EGAJGLNG_01611	CDS	573				hypothetical protein
EGAJGLNG_01612	CDS	228	rpmE		COG0254	50S ribosomal protein L31
EGAJGLNG_01613	CDS	1857	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
EGAJGLNG_01614	CDS	393				hypothetical protein
EGAJGLNG_01615	CDS	1491	dag	3.5.1.82		N-acyl-D-glutamate deacylase
EGAJGLNG_01616	CDS	984				hypothetical protein
EGAJGLNG_01617	misc_RNA	197				Cobalamin
EGAJGLNG_01618	CDS	2271	fiu_1		COG4774	Catecholate siderophore receptor Fiu
EGAJGLNG_01619	CDS	1500				hypothetical protein
EGAJGLNG_01620	CDS	537				hypothetical protein
EGAJGLNG_01621	CDS	2388	xpsD		COG1450	Type II secretion system protein D
EGAJGLNG_01622	CDS	1677	xpsE		COG2804	Type II secretion system protein E
EGAJGLNG_01623	CDS	1212	epsF		COG1459	Type II secretion system protein F
EGAJGLNG_01624	CDS	519				hypothetical protein
EGAJGLNG_01625	CDS	465				hypothetical protein
EGAJGLNG_01626	CDS	411				hypothetical protein
EGAJGLNG_01627	CDS	708				hypothetical protein
EGAJGLNG_01628	CDS	915				hypothetical protein
EGAJGLNG_01629	CDS	1068				hypothetical protein
EGAJGLNG_01630	CDS	564				hypothetical protein
EGAJGLNG_01631	CDS	645				hypothetical protein
EGAJGLNG_01632	CDS	492				hypothetical protein
EGAJGLNG_01633	CDS	786				hypothetical protein
EGAJGLNG_01634	CDS	1377				hypothetical protein
EGAJGLNG_01635	CDS	2058				hypothetical protein
EGAJGLNG_01636	CDS	687				hypothetical protein
EGAJGLNG_01637	CDS	1431				hypothetical protein
EGAJGLNG_01638	CDS	1770				hypothetical protein
EGAJGLNG_01639	CDS	4548				hypothetical protein
EGAJGLNG_01640	CDS	639				hypothetical protein
EGAJGLNG_01641	CDS	864	ycf3			Photosystem I assembly protein Ycf3
EGAJGLNG_01642	CDS	867	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
EGAJGLNG_01643	CDS	207	aaeX			Protein AaeX
EGAJGLNG_01644	CDS	2052	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
EGAJGLNG_01645	CDS	486	slyA_2			Transcriptional regulator SlyA
EGAJGLNG_01646	CDS	195				hypothetical protein
EGAJGLNG_01647	CDS	228				hypothetical protein
EGAJGLNG_01648	CDS	156				hypothetical protein
EGAJGLNG_01649	CDS	213				hypothetical protein
EGAJGLNG_01650	CDS	558				hypothetical protein
EGAJGLNG_01651	CDS	1755	clcB_3			Voltage-gated ClC-type chloride channel ClcB
EGAJGLNG_01652	CDS	972				hypothetical protein
EGAJGLNG_01653	CDS	1788		1.18.1.2		Ferredoxin--NADP reductase
EGAJGLNG_01654	CDS	1086				hypothetical protein
EGAJGLNG_01655	CDS	882	fadD3_1	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
EGAJGLNG_01656	CDS	675	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
EGAJGLNG_01657	CDS	1191				hypothetical protein
EGAJGLNG_01658	CDS	972				hypothetical protein
EGAJGLNG_01659	CDS	888	hdfR_3			HTH-type transcriptional regulator HdfR
EGAJGLNG_01660	CDS	1482				hypothetical protein
EGAJGLNG_01661	CDS	669	alkA_2	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase
EGAJGLNG_01662	CDS	870	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
EGAJGLNG_01663	CDS	1365	rpfC	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
EGAJGLNG_01664	CDS	945				hypothetical protein
EGAJGLNG_01665	CDS	195				hypothetical protein
EGAJGLNG_01666	CDS	573		2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
EGAJGLNG_01667	CDS	750	etfB			Electron transfer flavoprotein subunit beta
EGAJGLNG_01668	CDS	951	etfA		COG2025	Electron transfer flavoprotein subunit alpha
EGAJGLNG_01669	CDS	882	hbd_1	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
EGAJGLNG_01670	CDS	126				hypothetical protein
EGAJGLNG_01671	CDS	1212		2.6.1.1		Aspartate aminotransferase
EGAJGLNG_01672	CDS	384				hypothetical protein
EGAJGLNG_01673	CDS	858	oxyR_1			Hydrogen peroxide-inducible genes activator
EGAJGLNG_01674	CDS	189				hypothetical protein
EGAJGLNG_01675	CDS	681	tlpA_1		COG0526	Thiol:disulfide interchange protein TlpA
EGAJGLNG_01676	CDS	1398	argH	4.3.2.1	COG0165	Argininosuccinate lyase
EGAJGLNG_01677	CDS	270				hypothetical protein
EGAJGLNG_01678	CDS	1266	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
EGAJGLNG_01679	CDS	912	mmsB_2	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
EGAJGLNG_01680	CDS	384				hypothetical protein
EGAJGLNG_01681	CDS	705				hypothetical protein
EGAJGLNG_01682	CDS	678				hypothetical protein
EGAJGLNG_01683	CDS	978	corA_1		COG0598	Magnesium transport protein CorA
EGAJGLNG_01684	CDS	222				hypothetical protein
EGAJGLNG_01685	CDS	753	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EGAJGLNG_01686	CDS	642	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
EGAJGLNG_01687	CDS	501				hypothetical protein
EGAJGLNG_01688	CDS	960	cbpA_2		COG2214	Curved DNA-binding protein
EGAJGLNG_01689	CDS	765				hypothetical protein
EGAJGLNG_01690	CDS	489	sigH			ECF RNA polymerase sigma factor SigH
EGAJGLNG_01691	CDS	600	gpgP	3.1.3.85	COG0406	Glucosyl-3-phosphoglycerate phosphatase
EGAJGLNG_01692	CDS	1089	aroC	4.2.3.5	COG0082	Chorismate synthase
EGAJGLNG_01693	CDS	1194				hypothetical protein
EGAJGLNG_01694	CDS	765				hypothetical protein
EGAJGLNG_01695	CDS	306	clpS2		COG2127	ATP-dependent Clp protease adapter protein ClpS 2
EGAJGLNG_01696	CDS	852				hypothetical protein
EGAJGLNG_01697	CDS	834				hypothetical protein
EGAJGLNG_01698	CDS	1242	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
EGAJGLNG_01699	CDS	762	tlyA	2.1.1.226		16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
EGAJGLNG_01700	CDS	564				hypothetical protein
EGAJGLNG_01701	CDS	1929	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
EGAJGLNG_01702	CDS	252	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
EGAJGLNG_01703	CDS	927		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
EGAJGLNG_01704	CDS	1671	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
EGAJGLNG_01705	CDS	762		4.2.1.150	COG1024	Crotonyl-CoA hydratase
EGAJGLNG_01706	CDS	183				hypothetical protein
EGAJGLNG_01707	CDS	642	yagT_1		COG2080	Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit
EGAJGLNG_01708	CDS	951	yagS	1.17.1.4	COG1319	Putative xanthine dehydrogenase YagS FAD-binding subunit
EGAJGLNG_01709	CDS	2208	yagR_1	1.17.1.4	COG1529	Putative xanthine dehydrogenase YagR molybdenum-binding subunit
EGAJGLNG_01710	CDS	729	menH_6	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
EGAJGLNG_01711	CDS	564				hypothetical protein
EGAJGLNG_01712	CDS	693				hypothetical protein
EGAJGLNG_01713	CDS	1071				hypothetical protein
EGAJGLNG_01714	CDS	405				hypothetical protein
EGAJGLNG_01715	CDS	993				hypothetical protein
EGAJGLNG_01716	CDS	210	cspA_2		COG1278	Cold shock protein CspA
EGAJGLNG_01717	CDS	261				hypothetical protein
EGAJGLNG_01718	CDS	243				hypothetical protein
EGAJGLNG_01719	CDS	234				hypothetical protein
EGAJGLNG_01720	CDS	1779	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
EGAJGLNG_01721	tRNA	75				tRNA-Gln(ttg)
EGAJGLNG_01722	CDS	1323				hypothetical protein
EGAJGLNG_01723	CDS	201				hypothetical protein
EGAJGLNG_01724	CDS	399				hypothetical protein
EGAJGLNG_01725	CDS	201				hypothetical protein
EGAJGLNG_01726	CDS	201				hypothetical protein
EGAJGLNG_01727	CDS	735				hypothetical protein
EGAJGLNG_01728	CDS	1119	luxA_1	1.14.14.3		Alkanal monooxygenase alpha chain
EGAJGLNG_01729	CDS	201				hypothetical protein
EGAJGLNG_01730	CDS	1089				hypothetical protein
EGAJGLNG_01731	CDS	1098	tdh_3	1.1.1.103		L-threonine 3-dehydrogenase
EGAJGLNG_01732	CDS	1119	per_1	2.6.1.102	COG0399	GDP-perosamine synthase
EGAJGLNG_01733	CDS	495	ndk_1	2.7.4.6	COG0105	Nucleoside diphosphate kinase
EGAJGLNG_01734	CDS	861				hypothetical protein
EGAJGLNG_01735	CDS	666				hypothetical protein
EGAJGLNG_01736	CDS	342				hypothetical protein
EGAJGLNG_01737	CDS	291				hypothetical protein
EGAJGLNG_01738	CDS	168				hypothetical protein
EGAJGLNG_01739	CDS	1518				hypothetical protein
EGAJGLNG_01740	CDS	348				hypothetical protein
EGAJGLNG_01741	CDS	1092				hypothetical protein
EGAJGLNG_01742	CDS	744				hypothetical protein
EGAJGLNG_01743	CDS	594				hypothetical protein
EGAJGLNG_01744	CDS	939				hypothetical protein
EGAJGLNG_01745	CDS	330				hypothetical protein
EGAJGLNG_01746	CDS	1401				hypothetical protein
EGAJGLNG_01747	CDS	252				hypothetical protein
EGAJGLNG_01748	CDS	1863	ltrA_1		COG3344	Group II intron-encoded protein LtrA
EGAJGLNG_01749	CDS	813				hypothetical protein
EGAJGLNG_01750	CDS	963	traC_1	2.7.7.-		DNA primase TraC
EGAJGLNG_01751	CDS	2118				hypothetical protein
EGAJGLNG_01752	CDS	3081				hypothetical protein
EGAJGLNG_01753	CDS	1098				hypothetical protein
EGAJGLNG_01754	CDS	1062				hypothetical protein
EGAJGLNG_01755	CDS	924				hypothetical protein
EGAJGLNG_01756	CDS	444				hypothetical protein
EGAJGLNG_01757	CDS	321				hypothetical protein
EGAJGLNG_01758	CDS	372				hypothetical protein
EGAJGLNG_01759	CDS	342				hypothetical protein
EGAJGLNG_01760	CDS	393				hypothetical protein
EGAJGLNG_01761	CDS	1434				hypothetical protein
EGAJGLNG_01762	CDS	1602				hypothetical protein
EGAJGLNG_01763	CDS	183				hypothetical protein
EGAJGLNG_01764	CDS	147				hypothetical protein
EGAJGLNG_01765	CDS	273				hypothetical protein
EGAJGLNG_01766	CDS	195				hypothetical protein
EGAJGLNG_01767	CDS	498				hypothetical protein
EGAJGLNG_01768	CDS	282				hypothetical protein
EGAJGLNG_01769	CDS	792				hypothetical protein
EGAJGLNG_01770	CDS	255				hypothetical protein
EGAJGLNG_01771	CDS	159				hypothetical protein
EGAJGLNG_01772	CDS	498				hypothetical protein
EGAJGLNG_01773	CDS	807				hypothetical protein
EGAJGLNG_01774	CDS	2121				hypothetical protein
EGAJGLNG_01775	CDS	276				hypothetical protein
EGAJGLNG_01776	CDS	792				hypothetical protein
EGAJGLNG_01777	CDS	717				hypothetical protein
EGAJGLNG_01778	CDS	789	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
EGAJGLNG_01779	CDS	1017				hypothetical protein
EGAJGLNG_01780	CDS	1689	rbsA_1	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
EGAJGLNG_01781	CDS	996	rbsC_1		COG1172	Ribose import permease protein RbsC
EGAJGLNG_01782	CDS	972	rbsC_2		COG1172	Ribose import permease protein RbsC
EGAJGLNG_01783	CDS	1575	pchA	1.2.1.96		4-hydroxybenzaldehyde dehydrogenase (NADP(+))
EGAJGLNG_01784	CDS	246				hypothetical protein
EGAJGLNG_01785	CDS	291				hypothetical protein
EGAJGLNG_01786	CDS	201	rpmI_1		COG0291	50S ribosomal protein L35
EGAJGLNG_01787	CDS	1104				hypothetical protein
EGAJGLNG_01788	CDS	702				hypothetical protein
EGAJGLNG_01789	CDS	387				hypothetical protein
EGAJGLNG_01790	CDS	288				hypothetical protein
EGAJGLNG_01791	CDS	645	exaE			Transcriptional activator protein ExaE
EGAJGLNG_01792	CDS	1347				hypothetical protein
EGAJGLNG_01793	CDS	336				hypothetical protein
EGAJGLNG_01794	CDS	207				hypothetical protein
EGAJGLNG_01795	CDS	114				hypothetical protein
EGAJGLNG_01796	CDS	345	lig_1	6.5.1.1		DNA ligase
EGAJGLNG_01797	CDS	249				hypothetical protein
EGAJGLNG_01798	CDS	216				hypothetical protein
EGAJGLNG_01799	CDS	189				hypothetical protein
EGAJGLNG_01800	CDS	729	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
EGAJGLNG_01801	CDS	255				hypothetical protein
EGAJGLNG_01802	CDS	1143				hypothetical protein
EGAJGLNG_01803	CDS	621				hypothetical protein
EGAJGLNG_01804	CDS	381				hypothetical protein
EGAJGLNG_01805	CDS	759	hpaB	1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
EGAJGLNG_01806	CDS	606				hypothetical protein
EGAJGLNG_01807	CDS	1035	rhaR_2			HTH-type transcriptional activator RhaR
EGAJGLNG_01808	CDS	432				hypothetical protein
EGAJGLNG_01809	CDS	1110	yiaV_1		COG1566	Inner membrane protein YiaV
EGAJGLNG_01810	CDS	1446				hypothetical protein
EGAJGLNG_01811	CDS	1431				hypothetical protein
